5,5.0,3.86111211777
5,5.33333,3.8890209198
5,5.25,3.80852246284
5,4.25,3.75639939308
5,3.75,3.72246098518
5,5.0,3.71136188507
5,1.625,3.73214530945
5,4.75,3.6957051754
5,3.125,3.75894618034
5,2.375,3.75156617165
5,6.0,3.74984955788
5,4.0,3.75566458702
5,2.875,3.79623961449
5,4.25,3.71985197067
5,4.25,3.76166176796
5,4.0,3.74867773056
5,5.0,3.74200534821
5,4.875,3.73688220978
5,3.875,3.8607571125
5,5.0,3.84773445129
5,3.625,3.75842022896
5,5.5,3.81953501701
5,3.75,3.84747362137
5,4.75,3.66683697701
5,5.0,3.89514017105
5,4.5,3.75142359734
5,3.5,4.02646493912
5,5.75,3.78731966019
5,4.25,3.79623651505
5,5.5,3.74183106422
5,4.75,3.75492358208
5,3.75,3.87212514877
5,3.75,3.71282696724
5,4.0,3.93656539917
5,3.75,3.94160842896
5,4.875,3.85845518112
5,3.25,3.81588578224
5,5.5,3.7461104393
5,3.0,3.85392069817
5,2.0,3.84084796906
5,3.75,3.92876529694
5,2.5,3.94414258003
5,2.5,4.09719848633
5,2.5,4.0830488205
5,3.0,4.00975084305
5,2.75,4.10317087173
5,2.625,3.97988200188
5,1.75,3.84172105789
5,3.0,3.7772026062
5,3.25,4.03783369064
5,3.0,3.79428744316
5,4.0,3.83793354034
5,1.0,3.90038013458
5,2.5,3.75300502777
5,4.875,3.81064629555
5,4.125,3.90739226341
5,5.0,3.71798205376
5,5.0,3.72704267502
5,5.25,3.82155370712
5,5.5,3.77951979637
5,6.5,3.83384943008
5,5.25,3.73305726051
5,6.0,3.74834513664
5,2.75,3.80184793472
5,5.0,3.66751194
5,5.25,3.73020029068
5,5.875,3.77590036392
5,4.5,3.83944940567
5,2.75,3.92249917984
5,2.5,3.89410090446
5,4.5,4.07444143295
5,5.25,3.87628507614
5,4.25,3.93154644966
5,2.75,3.89126944542
5,5.0,3.84762597084
5,6.5,3.92402887344
5,5.5,3.90834593773
5,4.5,3.96285533905
5,2.25,3.8660531044
5,2.0,4.03110218048
5,5.0,3.97199869156
5,4.5,3.84879183769
5,4.375,3.75271034241
5,4.0,3.8683052063
5,3.375,3.93655586243
5,1.75,3.78615903854
5,3.75,4.04730176926
5,3.75,3.83981919289
5,4.5,3.96488618851
5,3.75,4.04815721512
5,4.0,3.882137537
5,5.125,3.80014514923
5,3.25,3.93006443977
5,6.0,3.92596101761
5,4.75,3.89337563515
5,4.5,3.8530523777
5,4.5,3.91310358047
5,5.0,3.65911817551
5,2.375,3.79379296303
5,4.0,3.885242939
5,5.25,3.7782034874
5,5.0,3.90520167351
5,5.25,3.90056204796
5,3.75,3.79417800903
5,3.625,3.80207252502
5,5.0,3.86521291733
5,5.75,3.75710606575
5,6.25,3.86731505394
5,6.0,3.7485461235
5,4.0,3.8036737442
6,2.75,3.92034888268
6,6.25,3.90928697586
6,4.0,3.90888810158
6,4.5,3.89458727837
6,2.0,3.9774479866
6,2.75,3.93887972832
6,4.5,3.92503046989
6,3.5,3.87951159477
6,3.25,3.85644221306
6,5.0,3.89282822609
6,4.33333,3.88359332085
6,3.75,3.9067029953
6,4.25,3.89699697495
6,5.25,3.94538331032
6,4.75,3.98142504692
6,4.25,4.00005102158
6,5.75,3.97396063805
6,4.75,3.99553012848
6,4.75,3.99937462807
6,2.25,3.98501491547
6,1.75,3.95373344421
6,4.25,3.98237
